sequence,date,slot,videoNumber,title,sourceMarketplace,sourceUrl,sourceZip,videoEntry,videoSha256,catalogProductId,affiliateMarketplace,affiliateLink,storeLink,publicationStatus,caption,hashtags
"739","2027-04-03","1","1521","Sharprepublic2 3-freg  Frigideira De Ovo Com Pedra Antiaderente  Frito  Ovo De Hamburguer  Panela Para Cozinha  Casa","shopee","https://shopee.com.br/Sharprepublic2-3-freg-Frigideira-De-Ovo-Com-Pedra-Antiaderente-Frito-Ovo-De-Hamburguer-Panela-Para-Cozinha-Casa-i.238367558.9693616287","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1521/Sharprepublic2 3-freg  Frigideira De Ovo Com Pedra Antiaderente  Frito  Ovo De Hamburguer  Panela Para Cozinha  Casa.mp4","aa75affe4bd6f4ae1de4ed62d4e9dca46e3dac5191d067b836c2ccc8eaa22eea","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"740","2027-04-03","2","1522","cabide de armazenamento multi função de armazenamento bolsa de suspensão rack titular gancho saco de 360 graus de rotação organizador do armário","shopee","https://shopee.com.br/cabide-de-armazenamento-multi-função-de-armazenamento-bolsa-de-suspensão-rack-titular-gancho-saco-de-360-graus-de-rotação-organizador-do-armário-i.283773653.14311919852","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1522/cabide de armazenamento multi função de armazenamento bolsa de suspensão rack titular gancho saco de 360 graus de rotação organizador do armário.mp4","68828ef8c80b9005d0c76801d6e583ef77006349d12a5f2c7f01b478b9ee89cf","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"741","2027-04-03","3","1523","Farol Bike Lanterna Traseira LED USB Recarregável à Prova D_água Para Bicicleta","shopee","https://shopee.com.br/Farol-Bike-Lanterna-Traseira-LED-USB-Recarregável-à-Prova-D'água-Para-Bicicleta-i.252609963.8547445613","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1523/Farol Bike Lanterna Traseira LED USB Recarregável à Prova D_água Para Bicicleta.mp4","ec50523561e4afca5d239a8ac04151a488f51a6949f4ef3d17d1732eae70bdba","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"742","2027-04-04","1","1524","Adaptador  Conversor De Viagem 4 Entradas Usb Tipo C Universal Us Uk Eu Au","shopee","https://shopee.com.br/product/238361000/5841413315","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1524/Adaptador  Conversor De Viagem 4 Entradas Usb Tipo C Universal Us Uk Eu Au.mp4","16fb142186fc8327fb152133ce0c5ceddef10f1bd9109bf0c6fdb434970cf7c2","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"743","2027-04-04","2","1525","suporte de plástico adesivo tipo prateleira- saz utilidades 14.5 x 13.5 x 33cm UNIDADE","shopee","https://shopee.com.br/suporte-de-plástico-adesivo-tipo-prateleira-saz-utilidades-14.5-x-13.5-x-33cm-unidade-i.582427978.17170830540","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1525/suporte de plástico adesivo tipo prateleira- saz utilidades 14.5 x 13.5 x 33cm UNIDADE.mp4","d5b7634bce2586a61577b3d71e125970c4d070170db2cb825b078fc9ee40f255","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"744","2027-04-04","3","1526","Joelheira Fitness Ajustável Esportiva Compressão Leve CorridaBike","shopee","https://shopee.com.br/Joelheira-Fitness-Ajustável-Esportiva-Compressão-Leve-CorridaBike-i.316461715.11083022780","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1526/Joelheira Fitness Ajustável Esportiva Compressão Leve CorridaBike.mp4","3abf3b7bcd5ca5f35e8d01e125ab6ff73af3de8eae6e082f2aa5201959c44bd0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"745","2027-04-05","1","1527","Escova De Silicone Vaso Sanitário Base Para Banheiro Privada Com Suporte","shopee","https://shopee.com.br/product/303546236/16940591135","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1527/Escova De Silicone Vaso Sanitário Base Para Banheiro Privada Com Suporte.mp4","5fbc1898f7270e1a07b8cd70f8d4d9378b6e583dffdc42a9a609794d59480f51","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"746","2027-04-05","2","1528","Mini Suporte Prateleira Tv Para Monitor Receptor Antena Digital Plataforma Suporte Controle Modem Rack Grande","shopee","https://shopee.com.br/Mini-Prateleira-Tv-Monitor-Plataforma-Suporte-Controle-Modem-Rack-Grande-i.438076229.8796792528","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1528/Mini Suporte Prateleira Tv Para Monitor Receptor Antena Digital Plataforma Suporte Controle Modem Rack Grande.mp4","cd7d05cdbbf21fd5ebeb6b1bb6cf57109cc592108ef5d9ec5ba84884fc20c5a3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"747","2027-04-05","3","1529","Saboneteira – Saboneteira de parede multicamadas giratória, caixa de armazenamento para banheiro, cozinha, geladeira, parede, organizador doméstico","shopee","https://shopee.com.br/product/543352190/17973125748","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1529/Saboneteira – Saboneteira de parede multicamadas giratória, caixa de armazenamento para banheiro, cozinha, geladeira, parede, organizador doméstico.mp4","c2f22766bb02310131d34f275a0cf458f61eb93fdaef7e567827abbaa27e80f2","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"748","2027-04-06","1","1530","SPA PORTATIL BANHEIRA INFLAVEL ADULTO TERMICA PORTATIL QUENTE PISCINA INFANTIL BANHEIRA BEBE PVC VIAGEM E CASA","shopee","https://shopee.com.br/SPA-PORTATIL-BANHEIRA-INFLAVEL-ADULTO-TERMICA-PORTATIL-QUENTE-PISCINA-INFANTIL-BANHEIRA-BEBE-PVC-VIAGEM-E-CASA-i.645648556.16800319454","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1530/SPA PORTATIL BANHEIRA INFLAVEL ADULTO TERMICA PORTATIL QUENTE PISCINA INFANTIL BANHEIRA BEBE PVC VIAGEM E CASA.mp4","c2e2c529a2e7235e53130cc5533e12fbe3fa15e8817abe8f4846cb09312d2fc0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"749","2027-04-06","2","1531","Sapateira Safira Branca","amazon","https://www.amazon.com.br/Lojão-Das-Bicamas-Colchões-Sapateira/dp/B07BMZ3V3X","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1531/Sapateira Safira Branca.mp4","3cc3bfe7e4d95c7fd46ea6c3d007b99244b6796d38fac1964dcea8e69ab6a0a7","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"750","2027-04-06","3","1532","Capa Puff Gigante Sem Enchimento 200x80 Pufe Suede","shopee","https://shopee.com.br/Capa-Puff-Gigante-Sem-Enchimento-200x80-Pufe-Suede-i.433378305.9981439122","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1532/Capa Puff Gigante Sem Enchimento 200x80 Pufe Suede.mp4","34413ac2a94bc83a2b5c2f2ee289df0f98d3cbfeab5dddc26a4aa1afd902d4d9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"751","2027-04-07","1","1533","Mochila Bolsa Maternidade Térmica que vira Berço Multifunções Impermeável","shopee","https://shopee.com.br/product/252250963/8180995458","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1533/Mochila Bolsa Maternidade Térmica que vira Berço Multifunções Impermeável.mp4","85ebea4a96d1f8e670871079d9de47f2d1e331216742f8d4ced70e42137d9536","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"752","2027-04-07","2","1537","1 Par Piso Poeira Limpeza Mop Chinelos Loor Preguiçoso Pé Meias Mopping Sapatos Microfibra Dust Mops Tampa Absorvente Limpar Cobrir","shopee","https://shopee.com.br/1-Par-Piso-Poeira-Limpeza-Mop-Chinelos-Loor-Preguiçoso-Pé-Meias-Mopping-Sapatos-Microfibra-Dust-Mops-Tampa-Absorvente-Limpar-Cobrir-i.285429408.16935623851","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1537/1 Par Piso Poeira Limpeza Mop Chinelos Loor Preguiçoso Pé Meias Mopping Sapatos Microfibra Dust Mops Tampa Absorvente Limpar Cobrir.mp4","61ddebe87414f8cdf2d83cb4eba81a6f15687973211b2d2e410b05cd91cca7f9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"753","2027-04-07","3","1539","Criativo multi-função sapato rack crianças sapatos criança piso suporte pendurado prateleira sapatos de secagem cabide rack salvar espaço organizador","outro","https://pt.aliexpress.com/item/1005004429027923.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1539/Criativo multi-função sapato rack crianças sapatos criança piso suporte pendurado prateleira sapatos de secagem cabide rack salvar espaço organizador.mp4","52883cffa2759324513183b76a72a8d333dc4784485c044d6cab007ed29e3758","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"754","2027-04-08","1","1540","Auxiliar de Partida Multifuncional 12800mAh 12v Moto Carro KP-TC07A+","shopee","https://shopee.com.br/Auxiliar-de-Partida-Multifuncional-12800mAh-12v-Moto-Carro-KP-TC07A--i.539790794.15631000208","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1540/Auxiliar de Partida Multifuncional 12800mAh 12v Moto Carro KP-TC07A+.mp4","a4e0b0e5a511746791e289a9de6b65ad9d1c8da84a3501825b7b29799384482e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"755","2027-04-08","2","1541","Tapete Absorvente Antiderrapante Para BanheiroPorta De Entrada","shopee","https://shopee.com.br/Tapete-Absorvente-Antiderrapante-Para-Banheiro-Porta-De-Entrada-i.230416497.21404888325","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1541/Tapete Absorvente Antiderrapante Para BanheiroPorta De Entrada.mp4","5266df9751a32abbf369fc7039455198d3a1b11aec42a2955f3daee9202ff85d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"756","2027-04-08","3","1542","5 pces rubik cubo fezes combinação casa sofá pequeno banco de fezes empilhamento pode ser armazenado multi-função banco fezes cadeira","outro","https://pt.aliexpress.com/item/1005003252964601.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1542/5 pces rubik cubo fezes combinação casa sofá pequeno banco de fezes empilhamento pode ser armazenado multi-função banco fezes cadeira.mp4","4e8ee8a91edcfc1235469162b71dfab0d852ae5d13f908714aa510932fa1b384","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"757","2027-04-09","1","1544","Lata De Lixo De Parede Com Tampa Para Porta De Armário","shopee","https://shopee.com.br/Lata-De-Lixo-De-Parede-Com-Tampa-Para-Porta-De-Armário-i.675350408.15349616211","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1544/Lata De Lixo De Parede Com Tampa Para Porta De Armário.mp4","2483b81572b24c47b191a9f02b37dde78e2ed7bd1454b4fa4dea90c086fdccf4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"758","2027-04-09","2","1546","Caneta-tinteiro automática Oaso, Nib with a Bottle of Ink, 0,38mm","outro","https://pt.aliexpress.com/item/32953413044.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1546/Caneta-tinteiro automática Oaso, Nib with a Bottle of Ink, 0,38mm.mp4","653ae8a27dccfa8a8c7c832ccc871c8e6772965c7d3ad3b4562241b98df99084","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"759","2027-04-09","3","1547","Luminária de Mesa de LED 3D Criativa  Luz Noturna Decorativa urso","shopee","https://shopee.com.br/Luminária-de-Mesa-de-LED-3D-Criativa-Luz-Noturna-Decorativa-urso-i.469407057.10673459421","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1547/Luminária de Mesa de LED 3D Criativa  Luz Noturna Decorativa urso.mp4","324c5ca4eedb1ca8f08222ad5af66f6a79c3968130d90fc6f1747a90c0b1a32f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"760","2027-04-10","1","1548","OATSBASF Mini Portátil Magnético 3 Em 1 Chaveiro De Cabo De Carregamento Para Android Tipo CMicro USBIphone Lightning","shopee","https://shopee.com.br/Otsbasf-Mini-Chaveiro-De-Carregador-Magnético-3-Em-1-Para-Android-Tipo-C-Micro-USB-Iphone-Relâmpago-i.296291933.3547285178","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1548/OATSBASF Mini Portátil Magnético 3 Em 1 Chaveiro De Cabo De Carregamento Para Android Tipo CMicro USBIphone Lightning.mp4","bdf1174f84f28dc2dbe22f5504f8f368c0ac4beec2600420a259960ffd945e4c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"761","2027-04-10","2","1549","Animais de estimação bonitos dentro de 5kg outcropping para fora pet saco de lona portátil saco de armazenamento para animais de estimação","outro","https://pt.aliexpress.com/item/1005004068434222.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1549/Animais de estimação bonitos dentro de 5kg outcropping para fora pet saco de lona portátil saco de armazenamento para animais de estimação.mp4","a92c2fccbab1bff255cdcd8ae355aac014a16f543303b9365bdcd4fbf95b784e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"762","2027-04-10","3","1550","Babyliss Sem Fio Modelador De Cachos Automático Profissional","shopee","https://shopee.com.br/product/612023227/13059073460","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1550/Babyliss Sem Fio Modelador De Cachos Automático Profissional.mp4","da41519368fbc032b868fa16067d5c372d12092729c4104c91b52f573c027af9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"763","2027-04-11","1","1551","Mala de viagem dobrável leve de grande capacidade","shopee","https://shopee.com.br/Mala-de-viagem-dobrável-leve-de-grande-capacidade-ANJGG-i.391739739.15780662088","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1551/Mala de viagem dobrável leve de grande capacidade.mp4","11446c64daf1d84a0916f2e3eefca40e15211c244db34ee67bd10fc47a56475e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"764","2027-04-11","2","1552","Rolo Removedor de pelos pet, Cachorro e gato Pet Rolo!","shopee","https://shopee.com.br/product/400366633/9483340315","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1552/Rolo Removedor de pelos pet, Cachorro e gato Pet Rolo!.mp4","ac83b770aa39467dbb28866222ac62a276f319d5580ad88a62fc2e7d21e3d7d3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"765","2027-04-11","3","1553","Punch-Free Kitchen Spice Rack Organizer, único Rod, armazenamento de temperos rotativo, triagem prateleira, retrátil, 3 camadas, 1Pc","outro","https://pt.aliexpress.com/item/1005002891674596.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1553/Punch-Free Kitchen Spice Rack Organizer, único Rod, armazenamento de temperos rotativo, triagem prateleira, retrátil, 3 camadas, 1Pc.mp4","7bddbe9f09e71fe07b9a9482d787d20b832674de6a147fce6cf01446add34bb9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"766","2027-04-12","1","1554","Churrasqueira Inox Maleta Dobrável Portátil Com Grelha Pequena Leve Carvão","shopee","https://shopee.com.br/product/340672717/9037882581","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1554/Churrasqueira Inox Maleta Dobrável Portátil Com Grelha Pequena Leve Carvão.mp4","c864c8087917837c1b8f363c499caae23e374ac95739edad47bd580c066d3a38","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"767","2027-04-12","2","1555","COM OFERTA Fita Antiderrapante Autoadesiva Pisos Escorregadios Escada Banheiro Rampas 50x5m BESTFER","shopee","https://shopee.com.br/COM-OFERTA-Fita-Antiderrapante-Autoadesiva-Pisos-Escorregadios-Escada-Banheiro-Rampas-50x5m-BESTFER-i.441876138.10749594829","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1555/COM OFERTA Fita Antiderrapante Autoadesiva Pisos Escorregadios Escada Banheiro Rampas 50x5m BESTFER.mp4","2bb41e7a1d355ef32226e6f57adebad3b4c033e32cc01c4dc6d9a7134205773b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"768","2027-04-12","3","1556","Caixa de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de plástico de dobramento transparente","outro","https://pt.aliexpress.com/item/1005004221360282.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1556/Caixa de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de plástico de dobramento transparente.mp4","b3783822c445387fbc8cf2a97f83e696b0e408b3fc13ca54a4d686aa46520930","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"769","2027-04-13","1","1557","Caixa de plástico dobrável para armazenamento de roupas, caixa de brinquedos, caixa de armazenamento para cosméticos e mesas de mesa","outro","https://pt.aliexpress.com/item/1005003144473779.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1557/Caixa de plástico dobrável para armazenamento de roupas, caixa de brinquedos, caixa de armazenamento para cosméticos e mesas de mesa.mp4","b69b456084b02e39f6a3919c9c3dda43bbd56e368ddf07351307b34979cf10bf","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"770","2027-04-13","2","1558","Copo Portátil Para Bebida Fria Com Suco De Tampa Gelo Gel","shopee","https://shopee.com.br/Copo-Portátil-Smoothie-Com-Tampa-Fabricante-De-Gelo-Suco-De-Bebida-Fria-Mão-Squeeze-Verão-Frio-i.207064849.19611175923","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1558/Copo Portátil Para Bebida Fria Com Suco De Tampa Gelo Gel.mp4","3790c35479bbcf5dfde3b0fe94520973fe172114a54414d2de762496054bb14a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"771","2027-04-13","3","1560","Capa De Sofa Capa De Almofada Jacquard À Prova D_água Sofá Em Forma De L De Canto De Assento Elástica De Cor Sólida Para Protetor De Mobiliário","shopee","https://shopee.com.br/Capa-De-Sofá-Impermeável-Em-Tecido-Jacquard-Patchwork-De-1-2-3-4-Lugares-Com-Elástico-Cor-Lisa-i.759406702.16361351519","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1560/Capa De Sofa Capa De Almofada Jacquard À Prova D_água Sofá Em Forma De L De Canto De Assento Elástica De Cor Sólida Para Protetor De Mobiliário.mp4","e533d62beb38f10a56464d8ba1b13e36c1a9c2ef41ad82d44a29b8eb29dee8e3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"772","2027-04-14","1","1561","Cremalheira plástica para o banheiro, prateleira ajustável do armazenamento do estilo nórdico para a economia do espaço, 123 camada, zh309","outro","https://pt.aliexpress.com/item/1005001722076208.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1561/Cremalheira plástica para o banheiro, prateleira ajustável do armazenamento do estilo nórdico para a economia do espaço, 123 camada, zh309.mp4","d298f0252a306f44f3de7b728fdfecd3ad35a2e0cb240514c54b97b196a48c35","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"773","2027-04-14","2","1562","Kit 4 Pinças Coloridas Designer Sobrancelha ProfissionalPessoal","shopee","https://shopee.com.br/product/333789348/14671822766","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1562/Kit 4 Pinças Coloridas Designer Sobrancelha ProfissionalPessoal.mp4","642a38059e94bf8ebcd6fcb5e06a4695be6693a73b9559f658546b00ca34b5af","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"774","2027-04-14","3","1563","Reparo p caixa de luz de tomada  interruptor 4x2","shopee","https://shopee.com.br/product/369654959/10066378094","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1563/Reparo p caixa de luz de tomada  interruptor 4x2.mp4","68dc84e8cc2daf85f2922a19b758b54ca48aaa87bbe5ceeb72071449fa338e16","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"775","2027-04-15","1","1564","Tela Mosquiteira Magnetica Para Janela Com Imã Anti Mosquitos 180x150","shopee","https://shopee.com.br/product/444300037/20605130374","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1564/Tela Mosquiteira Magnetica Para Janela Com Imã Anti Mosquitos 180x150.mp4","b1483d23b4a697ba598cc516af3932d74ded8d2e622f53003302d61c91236ac5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"776","2027-04-15","2","1565","Prato de secagem rack rack titular organizador de armazenamento tigela placa escorredor condimento prateleira spice rack de armazenamento prateleira da cozinha","outro","https://pt.aliexpress.com/item/1005004127529227.html","VIDEOS 1500-1800-20260730T124532Z-1-001.zip","VIDEOS 1500-1800/VIDEO 1565/Prato de secagem rack rack titular organizador de armazenamento tigela placa escorredor condimento prateleira spice rack de armazenamento prateleira da cozinha.mp4","d0828b92c5121348757114b47acd85e93d22cc9549aa40e91846a4c654e06d64","","","","","aguardando_revisao_visual_e_link_afiliado","",""
