"sourceZip","videoNumber","title","videoEntry","videoSha256","status","durationSeconds","width","height","resolution","orientation","fps","videoCodec","audioCodec","audioChannels","audioSampleRate","bitRate","bytes","error"
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1710","250G Pomada universal Para Reparo De Parede Agrupantes Bonitos Selantes Paredes Peeling Grafite Gap Ferramenta De Construção Creme","VIDEOS 1500-1800/VIDEO 1710/250G Pomada universal Para Reparo De Parede Agrupantes Bonitos Selantes Paredes Peeling Grafite Gap Ferramenta De Construção Creme.mp4","67462fb87d6a092bbfd0a6f368340769619bb832236c9e6ba7c79ecfcfcc1487","ok","10,077","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1776055","2237164",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1711","Novo Estilo Moda , Estoque Pronto Para Embarque Gratuito Caixa De Armazenamento De Louça De Mesa De Dupla Camada Com Pratos De Tampa Cozinha Rack De Drenagem De Prateleira Armário Plástico","VIDEOS 1500-1800/VIDEO 1711/Novo Estilo Moda , Estoque Pronto Para Embarque Gratuito Caixa De Armazenamento De Louça De Mesa De Dupla Camada Com Pratos De Tampa Cozinha Rack De Drenagem De Prateleira Armário Plástico.mp4","c8b86fb6cc1ba5341a4da5eb2103a5e68ecc6be2cb7a596e36963d7b5d381b1d","ok","17,832","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2467265","5499534",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1712","Frigideira de dupla face, sanduíche de luz removível, panela de cozimento, sanduíche de café da manhã, Panini Press Grill com cabo de madeira para bacon de ovo de queijo todos os dias","VIDEOS 1500-1800/VIDEO 1712/Frigideira de dupla face, sanduíche de luz removível, panela de cozimento, sanduíche de café da manhã, Panini Press Grill com cabo de madeira para bacon de ovo de queijo todos os dias.mp4","9b263b16b4c043f0862b5ff73da8bcd205deea3da631bbdd21d7e095cd89a85d","ok","25,82","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1911544","6169511",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1713","Primavera Verão Outono Sapatos De Bebê Soft-Soled Baby Toddler Meninas Interior Meias De Malha","VIDEOS 1500-1800/VIDEO 1713/Primavera Verão Outono Sapatos De Bebê Soft-Soled Baby Toddler Meninas Interior Meias De Malha.mp4","ad432bf99cc2cbb5fe6e81d1b3674468f757bde0025e688836258b2dd96380d2","ok","10,262","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2619305","3359914",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1714","lotsofgood-Rede De Lona Portátil Conveniente Para O Exterior Sem Suporte Multi-Funcional Prática De Camping Swing Sleep","VIDEOS 1500-1800/VIDEO 1714/lotsofgood-Rede De Lona Portátil Conveniente Para O Exterior Sem Suporte Multi-Funcional Prática De Camping Swing Sleep.mp4","802a5f9fdc116426388c56433f62bdd922bb06630329843857fecf18c2b5390e","ok","10,727","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3324711","4458023",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1715","[7 Cores] Mochila De Basquetebol Esportiva Ginásio Armazenamento Grande Capacidade Ombros De Viagem Futebol Vôlei","VIDEOS 1500-1800/VIDEO 1715/[7 Cores] Mochila De Basquetebol Esportiva Ginásio Armazenamento Grande Capacidade Ombros De Viagem Futebol Vôlei.mp4","2927626f0002282b1e2c0325d7f411da3e92c09be9a1e02a48bb9cf1a6c840d6","ok","14,604","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2718193","4962062",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1716","Armário De Calçados Simples Ferramenta Manual Criativa Multicamadas Porta De Banheiro Dormitório Plástico De Prateleira","VIDEOS 1500-1800/VIDEO 1716/Armário De Calçados Simples Ferramenta Manual Criativa Multicamadas Porta De Banheiro Dormitório Plástico De Prateleira.mp4","0a07e6eb541cf849112cdc6fe82061f86b7f1185b053d7aafc2e7920e7f459c4","ok","22,267","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1762972","4907013",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1717","1 Pcs Nail Art Graffiti Pen Black White UV Gel Polonês Design Dot Pintura Detalhe Caneta Prego Desenho Escovas DIY Ferramentas Da Arte Do","VIDEOS 1500-1800/VIDEO 1717/1 Pcs Nail Art Graffiti Pen Black White UV Gel Polonês Design Dot Pintura Detalhe Caneta Prego Desenho Escovas DIY Ferramentas Da Arte Do.mp4","09989e2098c7e3aa8a14d7fb6afa7d4986676a4acc128c74134eadc3f5de70ed","ok","16,183","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2041415","4129529",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1718","5D Conjunto De Adesivos Branqueadores Dentes Adesivo Branqueador Dental","VIDEOS 1500-1800/VIDEO 1718/5D Conjunto De Adesivos Branqueadores Dentes Adesivo Branqueador Dental.mp4","09989e2098c7e3aa8a14d7fb6afa7d4986676a4acc128c74134eadc3f5de70ed","ok","16,183","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2041415","4129529",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1719","Aspirador Portátil Recarregável Para Carro Sem Fio Mini Casa","VIDEOS 1500-1800/VIDEO 1719/Aspirador Portátil Recarregável Para Carro Sem Fio Mini Casa.mp4","9509d8004d5c617974f88c3c94f5d99c9d84afcc11dc304e8251dda0b8215664","ok","8,219","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1675048","1720903",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1720","Cinto de correção de postura de volta ajustável mulheres homens evitar afrouxamento aliviar a dor postura correias clavícula suporte cinta","VIDEOS 1500-1800/VIDEO 1720/Cinto de correção de postura de volta ajustável mulheres homens evitar afrouxamento aliviar a dor postura correias clavícula suporte cinta.mp4","d91001957e591703c64633f45bbe44d152c481426b8e4d2831dc15facf537a31","ok","10,053","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2324871","2921492",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1721","Porta Cortina Box Varão Bastão Banheiro de Extensível Universal Ajustável","VIDEOS 1500-1800/VIDEO 1721/Porta Cortina Box Varão Bastão Banheiro de Extensível Universal Ajustável.mp4","62bfd310a91df1b34d23263e8de5db845e10eb86d06c8ccf33e5046c400ca260","ok","14,07","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2554725","4493124",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1722","Unihu Testador Medidor De Pilhas Com Capacidade Da Bateria 1,5v LCD Mostrador Digital Teste Rápido Ferramentas","VIDEOS 1500-1800/VIDEO 1722/Unihu Testador Medidor De Pilhas Com Capacidade Da Bateria 1,5v LCD Mostrador Digital Teste Rápido Ferramentas.mp4","356de352978191396b44f187391accb786bbd1ae758032a4df2a27c31465cc8e","ok","14,279","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2782332","4966115",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1723","Rede Tela Mosquiteiro Protetora de Alimentos Abre Fecha Ideal para Café Bolo Comidas Contra Moscas Mosquitos","VIDEOS 1500-1800/VIDEO 1723/Rede Tela Mosquiteiro Protetora de Alimentos Abre Fecha Ideal para Café Bolo Comidas Contra Moscas Mosquitos.mp4","103d6f4e48cad76b56f3e8cdc2346b396654c710425a07a8d23ef8345704647b","ok","18,064","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3858373","8712208",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1724","(Atualização) Ventilador De Pescoço Dobrável Botão De Toque Portátil Refrigeração Máscara Com USB 360 Graus Neckband Saídas De Ar 5000Mah Recarregável","VIDEOS 1500-1800/VIDEO 1724/(Atualização) Ventilador De Pescoço Dobrável Botão De Toque Portátil Refrigeração Máscara Com USB 360 Graus Neckband Saídas De Ar 5000Mah Recarregável.mp4","3c7c57437151e9d54f2d11cfeddb14f6c0fe9bcc0ce75bb4b507b31fe4317555","ok","15,789","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3381502","6673817",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1725","Caixa De Armazenamento Extra Grande Capacidade Organizadora De Roupas Domésticas Dormitório Estudantil Dobrável De Livros","VIDEOS 1500-1800/VIDEO 1725/Caixa De Armazenamento Extra Grande Capacidade Organizadora De Roupas Domésticas Dormitório Estudantil Dobrável De Livros.mp4","de923f314571e719b38d185b5c266a404588ef922e96955b8956ed96d883a84c","ok","16,276","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3398260","6913762",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1726","Descascador Multifuncional Automático De Frutas Para Descascar Ferramenta","VIDEOS 1500-1800/VIDEO 1726/Descascador Multifuncional Automático De Frutas Para Descascar Ferramenta.mp4","3f980df783740e2cbdbb5ff1b730ae214516ac2139c9456fdfe85f07971d5675","ok","12,05","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2017256","3038492",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1727","Rack de armazenamento para banheiro, Rack de armazenamento para banheiro, Rack de armazenamento, Caixa Organizadora, Instalação Livre, Luz, Luxo","VIDEOS 1500-1800/VIDEO 1727/Rack de armazenamento para banheiro, Rack de armazenamento para banheiro, Rack de armazenamento, Caixa Organizadora, Instalação Livre, Luz, Luxo.mp4","70781a6bc65bb315c43f9047c2b4ab9885355f97e71a3242a76d9868a5da5117","ok","15,58","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2943827","5733105",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1728","Ventosa Suporte Do Telefone Móvel Carro Titular Console Central Mecânica De Fixação De Navegação Braço Tiro Grande Caminhão","VIDEOS 1500-1800/VIDEO 1728/Ventosa Suporte Do Telefone Móvel Carro Titular Console Central Mecânica De Fixação De Navegação Braço Tiro Grande Caminhão.mp4","9a194b459a398677b4ba0315adf6189f752d56f42f47417961fabd025c9efc80","ok","16,042","1080","1920","1080x1920","vertical","30","h264","aac","2","48000","1838313","3686278",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1729","Bolsa esportiva bolsa de armazenamento de grande capacidade MarisaStore","VIDEOS 1500-1800/VIDEO 1729/Bolsa esportiva bolsa de armazenamento de grande capacidade MarisaStore.mp4","defdd3ccf15d7860e80c0b2352faa2f2fd7a8c1f13921782e2bf9dab4f5bebfb","ok","15,231","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2599376","4948887",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1730","Dispensador de água com aquecimento instantâneo, 1600w, 3s, bomba elétrica de aquecimento rápido, balde para viagem, dispensador de garrafa 220v","VIDEOS 1500-1800/VIDEO 1730/Dispensador de água com aquecimento instantâneo, 1600w, 3s, bomba elétrica de aquecimento rápido, balde para viagem, dispensador de garrafa 220v.mp4","e43cc557afc91aaef53523f2328e464911707d96057163b505fdc065ab4eda9e","ok","8,985","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1749742","1965179",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1731","Calça Pantalona Feminina Com Bolso Cintura Alta Moda Super Envio! ! 00005555","VIDEOS 1500-1800/VIDEO 1731/Calça Pantalona Feminina Com Bolso Cintura Alta Moda Super Envio! ! 00005555.mp4","f51d9b7fb2dade2d0922e52d8ea4aa110691378f2eb042c558a8a412edc98fbf","ok","7,546","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2878757","2715388",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1732","SUEBR Ferramentas De Limpeza De Panelas De Ferro Fundido Chainmail","VIDEOS 1500-1800/VIDEO 1732/SUEBR Ferramentas De Limpeza De Panelas De Ferro Fundido Chainmail.mp4","b2a017f180e4cff9a9ab48caa2ecdbe907e7db957ab44f60d7cacbf733ac3266","ok","14,047","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4074378","7154100",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1733","Chave De Catraca De Rotação De 360 GrausTrabalho De CarroCruzHexagonalEfeforço","VIDEOS 1500-1800/VIDEO 1733/Chave De Catraca De Rotação De 360 GrausTrabalho De CarroCruzHexagonalEfeforço.mp4","e6d9b04248c06dab74bdc0485015b3e84f4d82b01b4228339b7244cfe5bfd8c6","ok","11,029","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3266707","4503564",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1734","Influenciador Mesmo EstiloDobrávelSem Fundo MosquiteiroCapa Portátil Para EstudanteSuspenso InferiorSimples Instalação","VIDEOS 1500-1800/VIDEO 1734/Influenciador Mesmo EstiloDobrávelSem Fundo MosquiteiroCapa Portátil Para EstudanteSuspenso InferiorSimples Instalação.mp4","5a140c4517a0457cc92a94195605fefa62189c76fa4919e0c18bf2e886fa6fbf","ok","12,445","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1849122","2876541",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1735","Capa de Puff Redondo Grande Suede Medida 1.40x20 Diâmetro Sem Enchimento","VIDEOS 1500-1800/VIDEO 1735/Capa de Puff Redondo Grande Suede Medida 1.40x20 Diâmetro Sem Enchimento.mp4","068346c6271b04876e923de8a3ffdb9f5c9f4b7cf50fdcbdd60020cc97130888","ok","15,115","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1270404","2400271",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1736","Tapete Para Box Retangular Massagem Pés Relaxante Banheiro Antiderrapante Com Ventosa","VIDEOS 1500-1800/VIDEO 1736/Tapete Para Box Retangular Massagem Pés Relaxante Banheiro Antiderrapante Com Ventosa.mp4","0ec5b64482d64ef007628983d91eac2e5706ef682cd82fdb565b868fc18e6896","ok","15,649","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2422416","4738550",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1737","Rack De Secagem De Pratos De Pia Com Placa De Esgoto Drenagem E Bandeja Conjunto De Bandejas De Grande Capacidade Armazenamento De Cozinha","VIDEOS 1500-1800/VIDEO 1737/Rack De Secagem De Pratos De Pia Com Placa De Esgoto Drenagem E Bandeja Conjunto De Bandejas De Grande Capacidade Armazenamento De Cozinha.mp4","0ade3b400b85a19ac0d26bb6083b240d1788dabc3b4421aae8c0225fdec59966","ok","13,861","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1787324","3096763",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1738","Lençol de Transferência Para Pessoas Acamadas E Com Mobilidade Reduzida LongeviTech 1,37x0,97m","VIDEOS 1500-1800/VIDEO 1738/Lençol de Transferência Para Pessoas Acamadas E Com Mobilidade Reduzida LongeviTech 1,37x0,97m.mp4","4be63b1752e844e7c3e0b236915088a5836a5a15d1a0fee225631c3735d8a398","ok","14,906","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2212297","4122063",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1739","[Destaque] 10Pcsset Princesa Mononoke Blue Green Tree Spirits Micro Landscape Figure Ornament Mini Briquetes Luminosos Elf Garden Decoração Alienígena","VIDEOS 1500-1800/VIDEO 1739/[Destaque] 10Pcsset Princesa Mononoke Blue Green Tree Spirits Micro Landscape Figure Ornament Mini Briquetes Luminosos Elf Garden Decoração Alienígena.mp4","faff78f2a6ee4482b7e9a5078b59ceabfc51289eba185fae4869a99413f4c34c","ok","11,238","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1667748","2342770",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1740","36Pcs Fita Adesiva Sem Medo Feminina De Dupla Face Para Roupas E CorpoCor Transparente Todas As Sombras De Pele","VIDEOS 1500-1800/VIDEO 1740/36Pcs Fita Adesiva Sem Medo Feminina De Dupla Face Para Roupas E CorpoCor Transparente Todas As Sombras De Pele.mp4","cb6e234388318b1c86abc2ac3102282b612716d43ff3a37b670f812d4d4f1ca0","ok","14,558","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2398469","4364614",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1741","UPSTOP Hair Remover Balls Alta Qualidade Para Roupas Sofá Cama Limpador Multifuncional Removedor De Lintura","VIDEOS 1500-1800/VIDEO 1741/UPSTOP Hair Remover Balls Alta Qualidade Para Roupas Sofá Cama Limpador Multifuncional Removedor De Lintura.mp4","143a220396e9520ffb2efdbca52bb3682a21226317209ec4e9f9516cfd28d9dd","ok","13,56","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1501253","2544625",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1742","Colchão inflável do agregado familiar cama inflável única grossa cama de almofada de ar de dupla camada bomba elétrica embutida","VIDEOS 1500-1800/VIDEO 1742/Colchão inflável do agregado familiar cama inflável única grossa cama de almofada de ar de dupla camada bomba elétrica embutida.mp4","fbe7b419851ebe6e950b45adc28890174bf7d3b007d597cec555baae19c1b83c","ok","38,428","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1627029","7815434",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1743","Kit 3 Mantas Asfáltica Aluminizadas Auto Adesiva - 90cm X 10m","VIDEOS 1500-1800/VIDEO 1743/Kit 3 Mantas Asfáltica Aluminizadas Auto Adesiva - 90cm X 10m.mp4","cb8601ad868db3ed7c86558ee4a12091a180a330fa805dd31a04abfa3a0d5483","ok","16,601","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3333540","6917513",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1744","Cogumelo Umidificador De Ar De Chuva Difusor De Fragrância De Luz Nocturna Colorida Para Casa","VIDEOS 1500-1800/VIDEO 1744/Cogumelo Umidificador De Ar De Chuva Difusor De Fragrância De Luz Nocturna Colorida Para Casa.mp4","26c1e35f3a68f85d18928339322b460f7ea104e5ce127b33eed8e637307198f8","ok","8,219","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2026841","2082326",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1745","Máscara Anti-Rugas Com Ácido Hialurônico Elevação Microcristalino Beleza Nasolabial Dobras Adesivos Remoção De","VIDEOS 1500-1800/VIDEO 1745/Máscara Anti-Rugas Com Ácido Hialurônico Elevação Microcristalino Beleza Nasolabial Dobras Adesivos Remoção De.mp4","59a76642ba5f5f84657e16be3f2de1ace5016966c9494209507693f42607e0d3","ok","10,936","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2039202","2787590",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1746","COZINHA Tampa De Furo Reservado Prático Exterior Separável Painel Snap-on Capas Decorativas De Arame De Parede","VIDEOS 1500-1800/VIDEO 1746/COZINHA Tampa De Furo Reservado Prático Exterior Separável Painel Snap-on Capas Decorativas De Arame De Parede.mp4","f632e10356252e92b7699ce8e69a327706cd2763366340e1dd0347b272c3a007","ok","8,637","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1903129","2054666",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1747","Brinquedo Comedouro Interativo Cães Quebra Cabeça Pet Nfe","VIDEOS 1500-1800/VIDEO 1747/Brinquedo Comedouro Interativo Cães Quebra Cabeça Pet Nfe.mp4","7d61f2a3cb4f69e2c7e0ee79d43f377dfb48ed0e1daffca1d2d84f18f15d6a59","ok","7,964","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2122289","2112739",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1748","🔥hot sale🔥100200CM Espelho Acrílico Adesivos De Parede Retângulo Autoadesivo DIY Banheiro À Prova D_água Na Arte","VIDEOS 1500-1800/VIDEO 1748/🔥hot sale🔥100200CM Espelho Acrílico Adesivos De Parede Retângulo Autoadesivo DIY Banheiro À Prova D_água Na Arte.mp4","16d2a26bbb6f54311b596a1f90121bb44404c466c17e27ede246255cc92279bb","ok","11,861","1080","1920","1080x1920","vertical","30","h264","aac","2","48000","2975919","4412173",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1749","Purificador De Água Da Torneira Modo De Saída Dupla Doméstica","VIDEOS 1500-1800/VIDEO 1749/Purificador De Água Da Torneira Modo De Saída Dupla Doméstica.mp4","5d16ce6bbc8c9921587a54d59e3a34e476cb3012e995a4a60c317bcaf8818b46","ok","18,204","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1826353","4155868",""
"VIDEOS 1500-1800-20260730T124532Z-1-001.zip","1750","Bolsa De Nylon Para Homens Laptop Bolsas Transversal Multifuncional De Ombro Mensageiro","VIDEOS 1500-1800/VIDEO 1750/Bolsa De Nylon Para Homens Laptop Bolsas Transversal Multifuncional De Ombro Mensageiro.mp4","2dfb0036499f20a70324a3fcd4795e9a3797cc2b78db6b6e6189a071b4ff04a7","ok","19,754","1080","1920","1080x1920","vertical","30","h264","aac","2","48000","2976723","7350274",""
